epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1661262531595,2022-08-23T15.48.51.595,1.625,-0.061,0.000,0.000
1661262531605,2022-08-23T15.48.51.605,1.635,-0.061,-0.061,0.000
1661262531615,2022-08-23T15.48.51.615,1.645,0.000,-0.061,0.122
1661262531626,2022-08-23T15.48.51.626,1.656,0.000,-0.061,0.122
1661262531634,2022-08-23T15.48.51.634,1.664,-0.183,-0.061,0.000
1661262531645,2022-08-23T15.48.51.645,1.675,-0.122,-0.061,0.061
1661262531655,2022-08-23T15.48.51.655,1.685,-0.061,-0.061,0.000
1661262531665,2022-08-23T15.48.51.665,1.695,-0.122,0.000,0.061
1661262531675,2022-08-23T15.48.51.675,1.705,-0.183,-0.122,0.061
1661262531686,2022-08-23T15.48.51.686,1.716,0.061,-0.122,0.061
1661262531696,2022-08-23T15.48.51.696,1.726,-0.061,-0.061,0.000
1661262531705,2022-08-23T15.48.51.705,1.735,-0.244,0.000,0.000
1661262531715,2022-08-23T15.48.51.715,1.745,-0.122,-0.061,0.061
1661262531725,2022-08-23T15.48.51.725,1.755,-0.061,-0.061,0.000
1661262531735,2022-08-23T15.48.51.735,1.765,0.000,-0.061,0.000
1661262531746,2022-08-23T15.48.51.746,1.776,0.000,-0.061,0.061
1661262531756,2022-08-23T15.48.51.756,1.786,-0.061,-0.061,0.000
1661262531765,2022-08-23T15.48.51.765,1.795,-0.061,-0.061,0.061
1661262531775,2022-08-23T15.48.51.775,1.805,-0.061,-0.122,0.061
1661262531785,2022-08-23T15.48.51.785,1.815,-0.122,-0.122,0.061
1661262531795,2022-08-23T15.48.51.795,1.825,-0.061,-0.061,0.000
1661262531806,2022-08-23T15.48.51.806,1.836,-0.061,0.000,0.061
1661262531816,2022-08-23T15.48.51.816,1.846,-0.061,0.000,0.000
1661262531826,2022-08-23T15.48.51.826,1.856,-0.122,-0.061,0.061
1661262531835,2022-08-23T15.48.51.835,1.865,-0.061,-0.122,0.061
1661262531845,2022-08-23T15.48.51.845,1.875,-0.122,-0.061,0.000
1661262531856,2022-08-23T15.48.51.856,1.886,-0.122,-0.061,0.000
1661262531866,2022-08-23T15.48.51.866,1.896,-0.122,-0.061,0.000
1661262531876,2022-08-23T15.48.51.876,1.906,-0.122,-0.122,-0.061
1661262531886,2022-08-23T15.48.51.886,1.916,-0.122,-0.122,0.000
1661262531895,2022-08-23T15.48.51.895,1.925,-0.061,-0.061,0.061
1661262531905,2022-08-23T15.48.51.905,1.935,-0.061,-0.122,0.000
1661262531916,2022-08-23T15.48.51.916,1.946,-0.122,-0.122,0.000
1661262531926,2022-08-23T15.48.51.926,1.956,-0.061,-0.122,0.000
1661262531936,2022-08-23T15.48.51.936,1.966,-0.122,0.000,0.061
1661262531946,2022-08-23T15.48.51.946,1.976,-0.183,-0.061,0.000
1661262531957,2022-08-23T15.48.51.957,1.987,-0.122,-0.061,0.000
1661262531965,2022-08-23T15.48.51.965,1.995,-0.122,-0.061,0.061
1661262531976,2022-08-23T15.48.51.976,2.006,-0.183,0.000,0.061
1661262531986,2022-08-23T15.48.51.986,2.016,-0.122,-0.061,0.061
1661262531996,2022-08-23T15.48.51.996,2.026,-0.122,-0.061,0.000
1661262532006,2022-08-23T15.48.52.006,2.036,-0.061,-0.061,0.122
1661262532017,2022-08-23T15.48.52.017,2.047,-0.122,-0.183,-0.061
1661262532027,2022-08-23T15.48.52.027,2.057,-0.061,-0.122,0.000
1661262532036,2022-08-23T15.48.52.036,2.066,-0.122,-0.061,0.061
1661262532046,2022-08-23T15.48.52.046,2.076,-0.122,0.000,0.061
1661262532056,2022-08-23T15.48.52.056,2.086,-0.122,-0.122,0.122
1661262532066,2022-08-23T15.48.52.066,2.096,-0.061,-0.122,0.000
1661262532077,2022-08-23T15.48.52.077,2.107,-0.122,0.000,0.000
1661262532087,2022-08-23T15.48.52.087,2.117,-0.122,-0.061,-0.061
1661262532096,2022-08-23T15.48.52.096,2.126,-0.061,-0.061,0.061
1661262532106,2022-08-23T15.48.52.106,2.136,0.000,-0.122,0.061
1661262532116,2022-08-23T15.48.52.116,2.146,-0.061,-0.061,0.000
1661262532127,2022-08-23T15.48.52.127,2.157,0.000,-0.061,0.000
1661262532137,2022-08-23T15.48.52.137,2.167,-0.061,-0.061,0.000
1661262532147,2022-08-23T15.48.52.147,2.177,0.000,-0.122,0.061
1661262532157,2022-08-23T15.48.52.157,2.187,-0.061,0.000,-0.061
1661262532166,2022-08-23T15.48.52.166,2.196,-0.061,0.000,-0.061
1661262532176,2022-08-23T15.48.52.176,2.206,0.000,-0.061,0.061
1661262532187,2022-08-23T15.48.52.187,2.217,-0.122,-0.061,0.122
1661262532197,2022-08-23T15.48.52.197,2.227,0.000,0.000,0.061
1661262532207,2022-08-23T15.48.52.207,2.237,-0.061,-0.061,0.061
1661262532217,2022-08-23T15.48.52.217,2.247,0.000,-0.061,0.061
1661262532226,2022-08-23T15.48.52.226,2.256,-0.061,-0.061,0.000
1661262532236,2022-08-23T15.48.52.236,2.266,0.000,-0.061,-0.061
1661262532247,2022-08-23T15.48.52.247,2.277,0.061,0.000,0.000
1661262532257,2022-08-23T15.48.52.257,2.287,0.000,-0.061,0.061
1661262532267,2022-08-23T15.48.52.267,2.297,-0.061,-0.122,0.061
1661262532277,2022-08-23T15.48.52.277,2.307,-0.061,-0.061,0.000
